date,sales_accuracy,customer_accuracy,actual_sales,predicted_sales,actual_customers,predicted_customers
2024-12-29,72.9131564706654,48.08423143582583,98937.97,72138.8,419.0,636.5270702838898
2024-12-30,68.67236251759788,0.0,78780.81,103460.98,331.0,745.648681640625
2024-12-31,75.08495582637876,59.134587992069335,87282.85999999999,65536.3,344.0,484.5770173072815
2025-01-01,75.5594522587372,85.03718051268622,99746.0,75367.53,391.0,449.5046241953969
2025-01-02,74.6218361934719,61.40319572155734,78772.98999999999,58781.85,332.0,460.1413902044296
2025-01-03,41.00688971742299,78.13292959547904,104356.33,42793.285,415.0,505.74834217876196
2025-01-04,57.267633190853076,88.07182276938507,139050.84,79631.125,564.0,496.7250804193318
2025-01-05,89.7625621027742,95.25138136219073,106271.42,117150.89,441.0,461.9414081927389
2025-01-06,61.55357986766772,63.79849938248549,82672.19,114456.69,327.0,445.37890701927245
2025-01-07,81.15845916478133,83.14203746413475,94364.99,76585.17,403.0,335.062410980463
2025-01-08,81.57008583925337,68.25458366124585,92851.45999999999,75739.016,361.0,475.6009529829025
2025-01-09,90.74995379580145,95.03198862075806,86436.95,78441.49,368.0,349.71771812438965
2025-01-10,70.89080067036747,71.9161648109061,103167.29999999999,73136.125,422.0,303.4862155020237
2025-01-11,65.30834388334057,68.09448003130755,118064.69,77106.09,467.0,318.0012217462063
2025-01-12,82.42037290825485,69.3445480913915,110236.90000000001,90857.664,451.0,312.7439118921757
2025-01-13,94.99133773647142,84.90920046742043,84280.8,88502.14,356.0,409.7232463359833
2025-01-14,84.56857425807075,81.56031424690872,79052.35,66853.445,317.0,375.45380383729935
2025-01-15,91.33039394150283,88.33780457678529,94117.4,102277.01,388.0,433.24931824207306
2025-01-16,90.1760092031404,91.53195750240494,122537.51999999999,110499.445,479.0,519.5619235634804
2025-01-17,17.349075037148964,90.81645087901096,118563.13999999998,216556.67,449.0,490.2341355532408
2025-01-18,91.51578268479706,97.29846116116173,124559.20999999999,113991.336,475.0,462.1676905155182
2025-01-19,79.20534387012842,84.97471104767243,125875.72,99700.3,538.0,457.16394543647766
2025-01-20,93.5282401879265,85.00433115826712,105562.55,112394.305,450.0,517.4805097877979
2025-01-21,66.4068049202856,75.37213364472755,95945.65,128176.86,390.0,486.0486787855625
2025-01-22,77.81812643991886,62.94958253002646,97383.96,118985.55,398.0,545.4606615304947
2025-01-23,0.0,37.136733646576225,107818.57,215839.7,442.0,719.8556372821331
2025-01-24,0.0,38.53686554522454,94167.35999999999,189067.31,395.0,637.7793810963631
2025-01-25,0.0,57.69650263455034,115484.83000000002,278243.28,457.0,650.3269829601049
2025-01-26,16.453647325478755,2.566672215159514,87992.01,161506.12,355.0,700.8883136361837
2025-01-27,9.871320735641177,27.840084435340174,76062.07999999999,144615.83,334.0,575.0141179859638
2025-01-28,0.0,0.0,75361.12,158620.33,331.0,732.3334787786007
2025-01-29,0.0,0.0,89158.44,266208.53,358.0,832.3654771819711
2025-01-30,0.0,0.0,87619.94,263595.28,370.0,795.5064169466496
2025-01-31,0.0,4.915798648639964,78815.64,214313.84,351.0,684.7455467432737
2025-02-01,40.995221243557964,74.40668926736103,123743.49000000002,196758.06,518.0,650.5733495950699
2025-02-02,8.45782409560401,68.045314872212,111429.62,213434.72,451.0,595.1156299263239
2025-02-03,0.0,38.72457404028285,72707.62,265349.25,330.0,532.2089056670666
2025-02-04,46.432593114526966,93.25149780825565,75410.36,115805.734,323.0,344.79766207933426
2025-02-05,32.51805555773636,83.01634383046598,101898.68,170661.89,423.0,494.84086559712887
2025-02-06,0.0,0.0,94872.36,266124.0,372.0,770.1366166844964
2025-02-07,0.0,78.53064738957346,107045.34,219974.78,431.0,523.5329097509384
2025-02-08,64.42883714686886,21.37768140013239,115248.26000000001,156243.4,452.0,807.3728800714016
2025-02-09,62.68253139830249,41.3226147271477,110268.69999999998,151418.19,449.0,712.4614598751068
2025-02-10,0.0,0.0,85179.70999999999,197357.1,353.0,716.7658531665802
2025-02-11,74.29054730230735,78.43772523895035,82901.03,61587.63,349.0,424.2523389160633
2025-02-12,78.19612100587622,43.15525976837509,67063.52,81685.97,288.0,451.71285186707973
2025-02-13,67.79098162724314,79.70082618624595,104109.58,70576.91,431.0,518.48943913728
2025-02-14,92.71626876054648,18.982606986318956,109586.36,117568.336,426.0,771.1340942382812
2025-02-15,64.46859101037546,81.47824077643979,129922.0,83758.88,497.0,589.0531433410943
2025-02-16,55.87715606289635,49.965010769209826,97414.25,140396.19,409.0,613.6431059539318
2025-02-17,60.10190349520384,53.108880748469325,80516.62,112641.22,337.0,495.02307187765837
2025-02-18,55.83241072443899,89.87128555774689,93390.06,52141.92,365.0,401.96980771422386
2025-02-19,53.49651159456413,58.80367405063755,81604.62,43655.625,333.0,470.18376541137695
2025-02-20,60.98377544205438,71.6436544025438,84343.13,51435.625,338.0,433.84444811940193
2025-02-21,88.05263501613494,51.99093750209375,75317.85,66319.35,314.0,464.7484562434256
2025-02-22,79.48289261067053,19.80075336722676,116870.54999999999,92892.09,469.0,845.1344667077065
2025-02-23,82.82071628020395,34.650996783439965,107771.93,89257.484,438.0,724.228634088533
2025-02-24,94.21876347104492,0.0,86528.18000000001,81525.78,360.0,757.1674960553646
2025-02-25,70.32347380725591,59.984765798751134,79799.39000000001,56117.703,332.0,464.85057754814625
2025-02-26,88.58059289167127,80.12888703081343,87046.34,77106.164,360.0,431.53600668907166
2025-02-27,74.07166672045227,36.57406095258735,85834.61,108090.09,333.0,544.2083770278841
2025-02-28,42.39615349239722,53.129386130261096,87739.59,138280.97,365.0,536.077740624547
2025-03-01,98.74775172368696,90.2809126389147,123108.2,124649.82,495.0,446.8905175626278
2025-03-02,7.574676342719442,77.26376625428716,101735.70000000001,195765.25,415.0,509.35537004470825
2025-03-03,0.0,91.16012521303232,88512.54999999999,183274.56,381.0,414.67992293834686
2025-03-04,84.34110337732417,94.66569732226755,84788.13,98065.016,368.0,348.3697661459446
2025-03-05,56.28864629372046,82.78593302589573,93899.69,134944.52,365.0,427.8313444554806
2025-03-06,0.0,0.0,19165.91,103984.75,87.0,374.17287853360176
2025-03-07,62.658953575350814,68.93174252003351,91374.95000000001,125495.31,367.0,481.02050495147705
2025-03-08,94.99466994527832,72.53051143912774,132349.72,125725.18,530.0,675.588289372623
2025-03-09,86.73598225472078,88.33956803881647,99044.37,112181.63,426.0,475.67344015464187
2025-03-10,52.94843959175167,37.440995143532206,81122.19999999998,119291.46,326.0,529.942355832085
2025-03-11,0.0,0.0,82311.79000000001,172463.14,317.0,803.8481608629227
2025-03-12,0.0,17.044523027208115,90279.84,204453.66,369.0,675.105710029602
2025-03-13,43.7359250327105,60.77003311272243,92806.61,145023.39,398.0,554.1352682113647
2025-03-14,0.0,33.41647856499232,66147.25,148716.42,252.0,419.7904740162194
2025-03-15,52.2766249299606,78.85647914372385,112276.07,165858.0,432.0,523.340010099113
2025-03-16,58.76439766017948,78.96577121770166,102279.64,144455.27,441.0,348.2390510700643
2025-03-17,67.12606549194705,99.25012343092678,82384.48000000001,109467.5,388.0,390.9095210880041
2025-03-18,0.0,7.363200753549975,81197.66,162807.88,316.0,608.732285618782
2025-03-19,12.918029942920711,27.46891945442826,90153.53,168661.0,378.0,652.1674844622612
2025-03-20,76.91943071028264,46.43110522776405,81317.91,62549.273,341.0,523.6699311733246
2025-03-21,78.67727037367816,56.08078603683716,100716.35,79240.875,402.0,578.5552401319146
2025-03-22,37.73467733591297,81.64474375066987,135259.32,51039.668,524.0,427.81845725351013
2025-03-23,85.29152417615859,83.54035520054606,109945.91999999998,126117.29,436.0,507.7640513256192
2025-03-24,79.02722812084936,41.822468795903944,81207.22,98238.625,299.0,472.9508183002472
2025-03-25,62.96349818691103,80.97190397331514,83503.9,52576.977,332.0,395.17327880859375
2025-03-26,35.28788827554139,23.940118085964457,85421.94,140700.28,351.0,617.9701855182648
2025-03-27,34.436170258635585,6.311872072308972,82333.20999999999,136314.02,321.0,621.7388906478882
2025-03-28,45.95427095949556,85.52307823713679,108309.62,166846.34,411.0,470.5001484453678
2025-03-29,86.8930755307905,73.99060902937576,125294.73000000001,141717.02,467.0,588.4638558328152
2025-03-30,75.01028029460478,94.32080821277431,118552.05,148177.88,455.0,480.8403226318769
2025-03-31,88.11317792360448,96.8728951204603,112799.03,126207.25,428.0,414.61599111557007
2025-04-01,46.619475753062986,47.53412815152257,77490.20000000001,118854.875,311.0,474.1688614487648
2025-04-02,86.87023113649548,92.84687627543201,84041.25,73006.83,333.0,309.18009799718857
2025-04-03,97.11715193835099,26.339327596740077,94672.74,91943.47,353.0,613.0221735835075
2025-04-04,93.60471635627242,56.20385257967332,107941.22,114844.37,419.0,602.5058576911688
2025-04-05,67.78359598019962,83.39044094085693,118543.20000000001,80352.84,435.0,507.25158190727234
2025-04-06,94.82533605631151,94.83281997905699,123186.20000000001,129560.67,481.0,505.85413590073586
2025-04-07,82.76488747020862,53.841593457083846,93110.01,109157.625,370.0,540.7861042087898
2025-04-08,83.16647535624284,84.30434356515224,88416.51,103300.125,351.0,406.09175408631563
2025-04-09,94.11480480601776,87.39386660161763,101754.93000000001,107743.41,381.0,429.0293682478368
2025-04-10,73.77463995396224,62.31438200223,94748.3,119596.38,347.0,477.7690944522619
2025-04-11,34.01911847779118,89.19150581976898,88865.6,147499.9,355.0,393.37015433982015
2025-04-12,96.34363520760144,80.9853494854155,134008.22,129108.39,499.0,404.1168939322233
2025-04-13,26.801104724194317,80.06462197106583,121881.1,211096.72,665.0,532.4297361075878
2025-04-14,0.0,41.8053474551753,76377.43,167781.02,380.0,601.1396796703339
2025-04-15,87.84687818261597,61.34048961805848,86946.95000000001,97513.72,424.0,587.9163240194321
2025-04-16,20.61331484676643,29.19388045084142,84097.1,150859.0,463.0,790.8323335126042
2025-04-17,0.0,90.34188172752927,97076.24,286396.25,482.0,528.552130073309
2025-04-18,0.0,96.08892141063941,116388.62,282030.4,593.0,616.1926960349083
2025-04-19,0.0,95.15592400363325,108573.39000000001,539518.75,541.0,514.7935488596559
2025-04-20,0.0,69.79573690825151,110197.94,342217.84,586.0,409.0030182823539
2025-04-21,0.0,88.32470913208141,78938.65,255934.62,449.0,501.42205599695444
2025-04-22,0.0,95.20433483677998,81382.97,196140.61,456.0,434.1317668557167
2025-04-23,0.0,88.91480517798456,84988.89,212979.36,435.0,386.77940252423286
2025-04-24,0.0,85.03316852406863,101572.44,351377.75,548.0,465.98176351189613
2025-04-25,0.0,87.43081480826972,89833.22,274696.66,477.0,417.04498663544655
2025-04-26,37.80012579514816,51.12871092134092,123410.95999999999,200172.42,661.0,337.9607791900635
2025-04-27,3.9243050096548586,67.92878885658419,109566.63,214833.53,588.0,399.4212784767151
2025-04-28,0.0,93.62734456381729,70654.09,214006.34,418.0,391.3623002767563
2025-04-29,0.0,84.9503657183586,80962.41,174999.31,468.0,397.56771156191826
2025-04-30,0.0,34.40534674568204,98858.1,322376.4,491.0,813.0697474787012
2025-05-01,22.582761455038025,12.705246546856614,88617.34,157222.44,377.0,706.1012205183506
2025-05-02,56.53639248547256,63.23011637253817,83237.17000000001,119415.05,430.0,588.1104995980859
2025-05-03,65.80498536783719,96.02843886395114,108674.98000000001,71513.555,545.0,566.6450081914663
2025-05-04,75.58183794684217,88.12686271122303,100350.59,75846.82,539.0,602.9962099865079
2025-05-05,77.39785181990037,0.0,60786.57000000001,74525.64,294.0,722.2307744324207
2025-05-06,79.40206175296353,61.844220775015216,64993.48,78380.8,340.0,469.7296493649483
2025-05-07,0.0,11.847662429014832,55214.509999999995,134838.83,282.0,530.5895919501781
2025-05-08,0.0,74.99261258560935,71342.47,174412.05,405.0,506.27991902828217
2025-05-09,0.0,0.0,72055.33,164328.83,349.0,723.2168796970509
2025-05-10,98.42375620043063,94.96531321008214,104956.42000000001,106610.79,506.0,480.52448484301567
2025-05-11,47.76750233107329,92.75401039927635,86741.16,132048.23,424.0,454.72299590706825
2025-05-12,96.61213831685777,90.08806133642793,75410.62,72855.81,386.0,424.2600832413882
2025-05-13,74.12206853291445,83.95138187333941,70136.81,88286.766,358.0,415.4540528934449
2025-05-14,0.30792925570654006,49.11860039207473,64218.89,128240.03,335.0,505.45268868654966
2025-05-15,4.677544749602703,37.80765285778118,70628.56,137953.44,327.0,530.3689751550555
2025-05-16,25.60849510794337,83.22512169382892,73934.14,128934.86,325.0,379.518354495056
2025-05-17,10.986056990380675,90.39835960455328,94883.03,179342.16,419.0,459.23087325692177
2025-05-18,86.4402254433841,94.62864823027016,101310.58,87573.09,438.0,461.5265207514167
2025-05-19,96.22560866041013,20.904382296200637,61549.51,59226.39,304.0,544.45067781955
2025-05-20,87.44735195833525,61.80709814473009,51124.28999999999,57541.742,259.0,357.9196158051491
2025-05-21,46.288497388450736,40.17792264363862,59878.25,92039.76,271.0,433.1178296357393
2025-05-22,0.0,39.91327681502358,64975.69,158550.44,305.0,488.2645057141781
2025-05-23,0.0,63.95967957896117,74934.75,232460.81,339.0,461.1766862273216
2025-05-24,0.0,99.73664948721512,88876.53,227188.0,392.0,390.96766598988324
2025-05-25,0.0,97.23449788455453,80298.33,179297.19,378.0,388.4535979963839
2025-05-26,0.0,0.0,58815.9,189864.58,262.0,585.4118665754795
2025-05-27,61.67367909410296,60.87601617880308,67450.49,93301.78,314.0,436.84930919855833
2025-05-28,0.0,77.5533655283455,73947.53,168007.88,313.0,383.2579658962786
2025-05-29,0.0,21.125489684585403,61875.020000000004,189655.97,261.0,466.8624719232321
2025-05-30,36.97154077305551,82.68962863155386,83571.49,136245.31,352.0,412.9325072169304
2025-05-31,68.4269220577849,29.932549492867437,99254.3,130591.94,412.0,700.6778960893862
2025-06-01,48.739830591420294,0.0,99820.20999999999,150988.22,399.0,932.8638144433498
2025-06-02,0.0,0.0,59610.36,191400.48,300.0,671.0352838113904
2025-06-03,70.47334200682334,0.0,57743.0,74792.58,256.0,627.7487141788006
2025-06-04,62.59760587562138,0.0,68413.53,94001.83,287.0,592.5145390629768
2025-06-05,99.26667341284204,0.0,70706.73,70188.22,314.0,727.7625868022442
2025-06-06,91.1876005199234,13.369441146873896,76253.54000000001,69533.77,358.0,668.1374006941915
2025-06-07,61.37491807270387,89.89516512063105,119633.51000000001,73424.97,503.0,452.17268055677414
2025-06-08,85.81566835700352,87.80938126501583,91500.5,104479.234,420.0,368.7994013130665
2025-06-09,67.89111351772436,70.34494104102636,63452.47,83826.35,312.0,404.52378395199776
2025-06-10,68.09953576133849,91.26142790654089,87098.25,59313.504,379.0,412.11918823421
2025-06-11,75.54471863797522,26.078221145842136,81343.6,101236.41,319.0,554.8104745447636
2025-06-12,88.19390201203429,75.98249078539673,78427.59,87686.83,321.0,398.0962045788765
2025-06-13,39.707501675540676,75.01521573498331,102384.85999999999,164115.25,435.0,543.6838115528226
2025-06-14,64.09444863717226,89.4081653126317,122036.7,78218.75,488.0,436.3118467256427
2025-06-15,92.99395498476756,89.98110178796394,100302.27,107329.49,423.0,465.37993943691254
2025-06-16,0.0,0.0,62430.509999999995,135243.88,255.0,529.7806333005428
2025-06-17,88.61046083667436,46.6953830753299,63144.28,55952.438,278.0,426.1868350505829
2025-06-18,0.0,1.0019179253157091,68161.48,149044.19,351.0,698.4832680821419
2025-06-19,0.0,0.0,73255.95000000001,283755.88,299.0,664.3191002830863
2025-06-20,14.652405872115935,91.01797040282241,84261.95999999999,156177.52,373.0,406.5029703974724
2025-06-21,74.83094618725326,83.89982422890742,116320.20999999999,145596.9,484.0,561.9248507320881
2025-06-22,43.550010858765845,70.15477867869588,106135.45000000001,46222.0,462.0,324.11507749557495
2025-06-23,95.07811624446633,62.11203757454367,74774.14,71093.84,340.0,211.1809277534485
2025-06-24,84.3869838220106,54.32896870779077,75223.81,86968.516,339.0,184.1752039194107
2025-06-25,81.46847065467942,73.48589599132538,90292.59,73559.99,334.0,245.44289261102676
2025-06-26,66.0992790137962,77.42218904237708,88243.02,58328.0,368.0,284.91365567594767
2025-06-27,59.41872150212037,77.15144946129413,103479.19000000002,61486.01,392.0,302.433681888273
2025-06-28,99.15390806780191,65.12635107364011,120578.32,121598.52,466.0,303.48879600316286
2025-06-29,65.92067675164958,54.577277471334206,115504.41,154867.53,449.0,245.0519758462906
2025-06-30,21.560009212315876,72.6088505743736,89966.52,160536.25,398.0,288.9832252860069
2025-07-01,73.49771671081201,69.74817687476224,90126.56000000001,114012.16,440.0,306.8919782489538
2025-07-02,70.58010804811134,63.238787152446235,85687.06000000001,60478.02,390.0,246.6312698945403
2025-07-03,94.49262832127967,62.89593704130458,95173.03,100414.56,435.0,273.5973261296749
2025-07-04,56.193459677774996,61.01374815415292,85262.16,122612.56,411.0,250.7665049135685
2025-07-05,54.021599737069906,45.068526213009875,121309.81,65533.5,569.0,256.4399141520262
2025-07-06,31.08754666415433,68.92746083507383,114209.72,35505.0,540.0,372.2082885093987
2025-07-07,89.15960656295846,76.15099001466558,86411.03,77043.734,445.0,338.87190556526184
2025-07-08,79.71978254798361,81.71149755267503,86617.04,104183.164,417.0,340.73694479465485
2025-07-09,67.41365535239709,94.03217286819417,84597.89,112165.25,393.0,416.4535606279969
2025-07-10,98.94900922978096,70.15943914494602,90725.88,89772.36,379.0,492.09572564065456
2025-07-11,99.0152585309154,75.89006350815662,107885.55,106823.16,489.0,606.8975894451141
2025-07-12,97.15528754280574,92.05356576146289,143231.37,147305.89,561.0,605.5794960781932
2025-07-13,90.79493832227783,76.62142280862292,138445.45,125701.46,669.0,512.5973185896873
2025-07-14,88.93975168499026,79.22510961236542,96272.06999999999,106920.0,393.0,474.64531922340393
2025-07-15,44.836722936424536,94.1339173134935,97732.19,151644.47,395.0,371.82897338829935
2025-07-16,21.823068667181232,68.33707709092003,93732.54999999999,167009.78,411.0,541.1346131563187
2025-07-17,44.37176124925244,89.05676776690444,93321.09,145233.97,367.0,407.1616622954607
2025-07-18,43.68447359904937,67.30352317407933,97956.7,153121.53,434.0,292.0972905755043
2025-07-19,68.83296489627955,54.60790275371903,139913.09,96306.33,619.0,338.0229180455208
2025-07-20,78.33066999905041,76.44213651270437,129953.01999999999,158112.97,587.0,448.7153413295746
